Year,Month,DayofMonth,DayOfWeek,Carrier,OriginAirportID,DestAirportID,CRSDepTime,DepDelay,DepDel15,CRSArrTime,ArrDelay,ArrDel15,Cancelled
2013,7,3,3,B6,14869,12478,2339,12,0,553,26,1,0
2013,7,3,3,B6,11292,12478,53,80,1,629,95,1,0
2013,7,3,3,B6,12478,14771,853,15,1,1212,-25,0,0
2013,7,3,3,B6,14771,12954,1303,-9,0,1431,-23,0,0
2013,7,3,3,B6,12954,14747,1422,91,1,1653,96,1,0
2013,7,3,3,B6,14747,12954,1735,94,1,2008,96,1,0
2013,7,3,3,B6,10721,13204,610,-7,0,908,-16,0,0
2013,7,3,3,B6,13204,10721,954,-4,0,1244,-16,0,0
2013,7,3,3,B6,10721,13204,1420,21,1,1721,21,1,0
2013,7,3,3,B6,13204,10721,1810,40,1,2105,37,1,0
2013,7,3,3,B6,10792,13204,840,9,0,1111,17,1,0
2013,7,3,3,B6,13204,12953,1915,96,1,2159,117,1,0
2013,7,3,3,B6,11697,12478,816,-1,0,1100,3,0,0
2013,7,3,3,B6,12478,13204,959,-2,0,1237,-3,0,0
2013,7,3,3,B6,13204,11618,1335,113,1,1623,127,1,0
2013,7,3,3,B6,11618,13204,1709,133,1,1954,113,1,0
2013,7,3,3,B6,13204,12478,2040,127,1,2313,120,1,0
2013,7,3,3,B6,11697,12953,720,-3,0,1007,0,0,0
2013,7,3,3,B6,12953,11697,1055,10,0,1358,37,1,0
2013,7,3,3,B6,11697,10529,1444,38,1,1742,55,1,0
2013,7,3,3,B6,10529,13204,1823,51,1,2110,45,1,0
2013,7,3,3,B6,12478,14843,2359,60,1,344,58,1,0
2013,7,3,3,B6,12478,13204,1500,6,0,1758,-1,0,0
2013,7,3,3,B6,13204,14307,1845,22,1,2128,13,0,0
2013,7,3,3,B6,12478,14771,1800,53,1,2130,33,1,0
2013,7,3,3,B6,14771,10721,2223,138,1,649,136,1,0
2013,7,3,3,B6,13204,12953,600,11,0,832,0,0,0
2013,7,3,3,B6,12953,13204,930,-8,0,1218,-10,0,0
2013,7,3,3,B6,13204,14843,1305,-3,0,1555,-11,0,0
2013,7,3,3,B6,14843,13204,1654,-2,0,1954,0,0,0
2013,7,3,3,B6,14771,12478,700,121,1,1529,146,1,0
2013,7,3,3,B6,12478,13796,1711,95,1,2039,66,1,0
2013,7,3,3,B6,13796,12478,2130,64,1,543,91,1,0
2013,7,3,3,B6,15304,12478,828,-8,0,1109,-23,0,0
2013,7,3,3,B6,12478,14843,2231,56,1,226,59,1,0
2013,7,3,3,B6,10721,14679,700,-7,0,1004,-35,0,0
2013,7,3,3,B6,14679,10721,1055,-3,0,1918,2,0,0
2013,7,3,3,B6,10721,12889,2015,-1,0,2258,-30,0,0
2013,7,3,3,B6,12889,10721,2350,-5,0,748,29,1,0
2013,7,3,3,B6,12953,13204,630,37,1,904,47,1,0
2013,7,3,3,B6,13204,11618,1011,20,1,1248,8,0,0
2013,7,3,3,B6,11618,11697,1330,24,1,1625,17,1,0
2013,7,3,3,B6,11697,10721,1715,13,0,2026,0,0,0
2013,7,3,3,B6,10721,11697,2115,0,0,20,-4,0,0
2013,7,3,3,B6,13204,10721,700,-5,0,950,-12,0,0
2013,7,3,3,B6,10721,13204,1036,-8,0,1335,-3,0,0
2013,7,3,3,B6,13204,12953,1421,34,1,1659,48,1,0
2013,7,3,3,B6,12953,13204,1748,50,1,2035,53,1,0
2013,7,3,3,B6,13204,11618,2135,30,1,7,26,1,0
2013,7,3,3,B6,12478,12892,935,22,1,1221,-6,0,0
2013,7,3,3,B6,12892,12478,1312,0,0,2142,46,1,0
2013,7,3,3,B6,12478,12892,2245,43,1,135,34,1,0
2013,7,3,3,B6,11618,14635,800,-7,0,1104,-12,0,0
2013,7,3,3,B6,14635,11618,1150,-10,0,1443,2,0,0
2013,7,3,3,B6,11618,15304,1529,5,0,1821,38,1,0
2013,7,3,3,B6,12892,12478,700,-4,0,1521,23,1,0
2013,7,3,3,B6,12478,12892,1630,15,1,1939,-11,0,0
2013,7,3,3,B6,12892,12478,2042,-8,0,454,-2,0,0
2013,7,3,3,B6,11618,14843,730,-3,0,1129,9,0,0
2013,7,3,3,B6,14843,15304,1215,7,0,1512,5,0,0
2013,7,3,3,B6,15304,14843,1605,8,0,1906,39,1,0
2013,7,3,3,B6,14843,15304,1955,47,1,2249,47,1,0
2013,7,3,3,B6,15304,14843,2345,39,1,244,31,1,0
2013,7,3,3,B6,11697,10721,630,3,0,937,-8,0,0
2013,7,3,3,B6,10721,11697,1103,-4,0,1414,-1,0,0
2013,7,3,3,B6,11697,10721,1500,4,0,1811,-3,0,0
2013,7,3,3,B6,10721,14771,1911,-3,0,2242,-19,0,0
2013,7,3,3,B6,14771,10423,2333,-1,0,500,-8,0,0
2013,7,3,3,B6,12478,12889,959,4,0,1225,-21,0,0
2013,7,3,3,B6,12889,12478,1326,56,1,2130,66,1,0
2013,7,3,3,B6,12478,13930,647,-3,0,809,10,0,0
2013,7,3,3,B6,13930,10721,852,4,0,1205,23,1,0
2013,7,3,3,B6,10721,14843,1330,0,0,1724,3,0,0
2013,7,3,3,B6,14843,10721,1821,0,0,2219,-10,0,0
2013,7,3,3,B6,10721,11697,620,-1,0,931,18,1,0
2013,7,3,3,B6,11697,14771,1029,5,0,1323,3,0,0
2013,7,3,3,B6,14771,11697,1414,1,0,2245,29,1,0
2013,7,3,3,B6,10721,14027,820,127,1,1125,121,1,0
2013,7,3,3,B6,14027,12953,1210,125,1,1458,121,1,0
2013,7,3,3,B6,12953,15304,1620,90,1,1923,74,1,0
2013,7,3,3,B6,15304,11618,2010,73,1,2302,57,1,0
2013,7,3,3,B6,11697,11618,908,-11,0,1200,-13,0,0
2013,7,3,3,B6,11618,13204,1241,-6,0,1518,53,1,0
2013,7,3,3,B6,13204,11278,1604,46,1,1818,59,1,0
2013,7,3,3,B6,11278,11697,1859,57,1,2133,36,1,0
2013,7,3,3,B6,12478,13204,2001,82,1,2254,78,1,0
2013,7,3,3,B6,13204,12478,600,1,0,826,0,0,0
2013,7,3,3,B6,12478,11697,1029,-5,0,1320,-8,0,0
2013,7,3,3,B6,11618,11697,1830,22,1,2140,7,0,0
2013,7,3,3,B6,14843,13204,449,119,1,744,123,1,0
2013,7,3,3,B6,10423,12478,611,0,0,1053,-4,0,0
2013,7,3,3,B6,12954,13796,650,-4,0,807,-7,0,0
2013,7,3,3,B6,13796,12954,855,0,0,1014,11,0,0
2013,7,3,3,B6,12954,14747,1100,56,1,1332,41,1,0
2013,7,3,3,B6,14747,12954,1415,40,1,1650,40,1,0
2013,7,3,3,B6,12954,14771,1725,42,1,1838,52,1,0
2013,7,3,3,B6,14771,12954,1925,36,1,2048,24,1,0
2013,7,3,3,B6,12954,13796,2042,70,1,2158,55,1,0
2013,7,3,3,B6,13796,12264,2249,45,1,646,67,1,0
2013,7,3,3,B6,10299,14747,36,-7,0,500,-16,0,0
2013,7,3,3,B6,14747,12954,637,-3,0,912,-2,0,0
2013,7,3,3,B6,14057,12954,1305,23,1,1530,38,1,0
2013,7,3,3,B6,12954,14869,1535,75,1,1815,73,1,0
2013,7,3,3,B6,14869,12954,1859,74,1,1947,73,1,0
2013,7,3,3,B6,11697,12478,600,-5,0,843,4,0,0
2013,7,3,3,B6,12478,14027,1029,-2,0,1310,-8,0,0
2013,7,3,3,B6,14027,12478,1415,38,1,1700,46,1,0
2013,7,3,3,B6,12478,10800,1800,39,1,2102,31,1,0
2013,7,3,3,B6,10800,12478,2153,23,1,558,45,1,0
2013,7,3,3,B6,11697,11278,1801,38,1,2026,30,1,0
2013,7,3,3,B6,11697,10721,800,-6,0,1106,-11,0,0
2013,7,3,3,B6,10721,15304,1152,-2,0,1457,34,1,0
2013,7,3,3,B6,15304,10721,1540,39,1,1843,82,1,0
2013,7,3,3,B6,10721,13796,1942,71,1,2308,53,1,0
2013,7,3,3,B6,13796,10721,2359,70,1,822,75,1,0
2013,7,3,3,B6,10299,12954,106,-5,0,720,-10,0,0
2013,7,3,3,B6,12954,14869,811,-6,0,1051,-5,0,0
2013,7,3,3,B6,14869,12954,1138,-6,0,1228,-14,0,0
2013,7,3,3,B6,12954,14771,1316,-4,0,1434,-10,0,0
2013,7,3,3,B6,14771,10423,1515,-1,0,2043,11,0,0
2013,7,3,3,B6,10423,14771,2128,7,0,2308,-11,0,0
2013,7,3,3,B6,14771,11697,2359,3,0,828,-3,0,0
2013,7,3,3,B6,12478,14771,2029,-3,0,2359,3,0,0
2013,7,3,3,B6,11278,14843,800,8,0,1153,33,1,0
2013,7,3,3,B6,14843,12451,1240,31,1,1554,35,1,0
2013,7,3,3,B6,12451,10721,1635,37,1,1914,44,1,0
2013,7,3,3,B6,10721,13204,2015,54,1,2309,65,1,0
2013,7,3,3,B6,10721,12451,908,9,0,1152,14,0,0
2013,7,3,3,B6,12451,14843,1234,21,1,1541,12,0,0
2013,7,3,3,B6,14843,11618,1627,12,0,2032,-5,0,0
2013,7,3,3,B6,11618,13204,2119,-1,0,2354,-9,0,0
2013,7,3,3,B6,13930,12478,650,-8,0,956,-11,0,0
2013,7,3,3,B6,12478,15304,1025,7,0,1308,3,0,0
2013,7,3,3,B6,15304,11278,1355,-2,0,1614,11,0,0
2013,7,3,3,B6,11278,10721,1700,6,0,1839,1,0,0
2013,7,3,3,B6,10721,14027,1929,-2,0,2233,1,0,0
2013,7,3,3,B6,10721,14635,850,34,1,1209,56,1,0
2013,7,3,3,B6,14635,10721,1255,50,1,1600,96,1,0
2013,7,3,3,B6,10721,12892,1655,101,1,2004,92,1,0
2013,7,3,3,B6,10721,12892,1921,2,0,2238,21,1,0
2013,7,3,3,B6,12892,10721,2329,29,1,757,37,1,0
2013,7,3,3,B6,13204,12478,1351,57,1,1630,51,1,0
2013,7,3,3,B6,12478,14747,1729,46,1,2043,38,1,0
2013,7,3,3,B6,14747,12478,2135,41,1,537,56,1,0
2013,7,3,3,B6,14843,12478,211,74,1,559,63,1,0
2013,7,3,3,B6,12478,15304,1932,4,0,2228,62,1,0
2013,7,3,3,B6,15304,10721,2000,257,1,2258,241,1,0
2013,7,3,3,B6,12478,14747,901,0,0,1204,-17,0,0
2013,7,3,3,B6,14747,12478,1255,-10,0,2107,21,1,0
2013,7,3,3,B6,12264,13796,801,24,1,1036,-1,0,0
2013,7,3,3,B6,13796,12954,1127,0,0,1246,6,0,0
2013,7,3,3,B6,12954,12889,1332,2,0,1438,-7,0,0
2013,7,3,3,B6,12889,12954,1519,-5,0,1625,-10,0,0
2013,7,3,3,B6,12954,14893,1711,-2,0,1827,-4,0,0
2013,7,3,3,B6,14893,12954,1910,-4,0,2027,9,0,0
2013,7,3,3,B6,12954,12264,2120,10,0,501,34,1,0
2013,7,3,3,B6,12478,11697,609,26,1,859,19,1,0
2013,7,3,3,B6,11697,12478,945,24,1,1229,33,1,0
2013,7,3,3,B6,12478,14027,1315,41,1,1558,38,1,0
2013,7,3,3,B6,14027,12478,1640,54,1,1925,49,1,0
2013,7,3,3,B6,12478,13930,2005,62,1,2149,87,1,0
2013,7,3,3,B6,10721,13204,900,-2,0,1201,7,0,0
2013,7,3,3,B6,13204,10721,1310,1,0,1603,-4,0,0
2013,7,3,3,B6,10721,13204,1703,-9,0,2009,-1,0,0
2013,7,3,3,B6,13204,10721,2055,-4,0,2348,-1,0,0
2013,7,3,3,B6,11697,12953,950,8,0,1240,5,0,0
2013,7,3,3,B6,12953,13204,2100,42,1,2336,25,1,0
2013,7,3,3,B6,12478,14635,630,3,0,924,8,0,0
2013,7,3,3,B6,14635,12478,1007,-2,0,1246,7,0,0
2013,7,3,3,B6,12478,12954,1338,10,0,1634,-25,0,0
2013,7,3,3,B6,12954,14057,1810,0,0,2021,-11,0,0
2013,7,3,3,B6,14057,12478,2115,-3,0,518,1,0,0
2013,7,3,3,B6,13204,12478,1810,59,1,2100,83,1,0
2013,7,3,3,B6,10721,14843,933,62,1,1332,69,1,0
2013,7,3,3,B6,14843,10721,1445,47,1,1846,28,1,0
2013,7,3,3,B6,10721,11697,1932,34,1,2244,20,1,0
2013,7,3,3,B6,12892,12478,59,77,1,914,103,1,0
2013,7,3,3,B6,12478,11292,2125,87,1,2354,52,1,0
2013,7,3,3,B6,12478,14027,650,20,1,933,24,1,0
2013,7,3,3,B6,14027,10529,1025,12,0,1315,2,0,0
2013,7,3,3,B6,10529,14027,1400,1,0,1652,-3,0,0
2013,7,3,3,B6,14027,12953,1745,-5,0,2030,3,0,0
2013,7,3,3,B6,12953,11697,2130,-3,0,14,-9,0,0
2013,7,3,3,B6,14771,10721,800,-2,0,1631,28,1,0
2013,7,3,3,B6,10721,14679,1725,23,1,2027,7,0,0
2013,7,3,3,B6,14679,10721,2150,-7,0,612,4,0,0
2013,7,3,3,B6,12264,12954,625,34,1,836,8,0,0
2013,7,3,3,B6,12954,12478,937,-5,0,1803,-6,0,0
2013,7,3,3,B6,12478,12889,1859,2,0,2147,-23,0,0
2013,7,3,3,B6,12889,12478,2341,-10,0,730,12,0,0
2013,7,3,3,B6,11697,11278,838,-8,0,1100,-9,0,0
2013,7,3,3,B6,11278,15304,1144,-1,0,1400,-1,0,0
2013,7,3,3,B6,15304,12478,1443,29,1,1733,36,1,0
2013,7,3,3,B6,12478,14027,1819,43,1,2118,34,1,0
2013,7,3,3,B6,12478,14679,1630,15,1,1933,-10,0,0
2013,7,3,3,B6,14679,12478,2053,-7,0,500,14,0,0
2013,7,3,3,B6,12478,11697,800,19,1,1053,36,1,0
2013,7,3,3,B6,11697,12478,1139,63,1,1429,72,1,0
2013,7,3,3,B6,12478,14635,1530,72,1,1845,77,1,0
2013,7,3,3,B6,14635,12478,1935,64,1,2231,71,1,0
2013,7,3,3,B6,12478,14843,1706,-2,0,2111,0,0,0
2013,7,3,3,B6,14843,12478,2157,-4,0,147,-23,0,0
2013,7,3,3,B6,12954,14771,700,-1,0,827,-1,0,0
2013,7,3,3,B6,14771,12954,913,-2,0,1033,2,0,0
2013,7,3,3,B6,12954,13796,1119,-4,0,1234,-2,0,0
2013,7,3,3,B6,13796,12954,1323,-5,0,1442,1,0,0
2013,7,3,3,B6,12954,12889,1507,13,0,1612,34,1,0
2013,7,3,3,B6,12889,12954,1655,22,1,1802,39,1,0
2013,7,3,3,B6,12954,14747,1935,88,1,2206,75,1,0
2013,7,3,3,B6,14747,10721,2300,68,1,704,71,1,0
2013,7,3,3,B6,12478,10423,929,6,0,1214,17,1,0
2013,7,3,3,B6,10423,12478,1307,16,1,1800,7,0,0
2013,7,3,3,B6,12478,14831,1855,8,0,2216,44,1,0
2013,7,3,3,B6,14831,12478,2310,37,1,730,52,1,0
2013,7,3,3,B6,15304,12478,600,-9,0,841,-12,0,0
2013,7,3,3,B6,12478,12892,2049,24,1,2348,9,0,0
2013,7,3,3,B6,14747,10721,730,-6,0,1538,-11,0,0
2013,7,3,3,B6,10721,14831,1640,-4,0,2003,-38,0,0
2013,7,3,3,B6,14831,10721,2100,-2,0,525,16,1,0
2013,7,3,3,B6,10529,13204,825,-7,0,1111,-17,0,0
2013,7,3,3,B6,13204,10721,1159,-8,0,1450,-4,0,0
2013,7,3,3,B6,10721,14771,1620,-5,0,1947,-31,0,0
2013,7,3,3,B6,14771,12478,2100,-3,0,521,2,0,0
2013,7,3,3,B6,12953,15304,750,-9,0,1041,0,0,0
2013,7,3,3,B6,15304,12953,1125,-6,0,1406,-15,0,0
2013,7,3,3,B6,12953,11697,1453,-4,0,1755,-20,0,0
2013,7,3,3,B6,11697,11618,1844,40,1,2140,57,1,0
2013,7,3,3,B6,10423,12954,711,-2,0,805,9,0,0
2013,7,3,3,B6,12954,12889,853,8,0,957,20,1,0
2013,7,3,3,B6,12889,12954,1038,21,1,1144,22,1,0
2013,7,3,3,B6,12954,14893,1100,109,1,1217,112,1,0
2013,7,3,3,B6,14893,12954,1300,104,1,1420,111,1,0
2013,7,3,3,B6,12954,13796,1530,84,1,1643,87,1,0
2013,7,3,3,B6,13796,12954,1725,79,1,1843,108,1,0
2013,7,3,3,B6,12954,10299,1921,110,1,2337,102,1,0
2013,7,3,3,B6,14843,10721,300,-6,0,658,-28,0,0
2013,7,3,3,B6,10721,13930,805,-11,0,946,-9,0,0
2013,7,3,3,B6,13930,12478,1030,-7,0,1340,-10,0,0
2013,7,3,3,B6,12478,14843,1429,0,0,1830,3,0,0
2013,7,3,3,B6,14843,10529,1931,0,0,2320,-10,0,0
2013,7,3,3,B6,10721,12889,819,89,1,1103,75,1,0
2013,7,3,3,B6,12889,12478,1154,100,1,2000,100,1,0
2013,7,3,3,B6,12478,13204,2146,93,1,30,67,1,0
2013,7,3,3,B6,12478,14843,1055,0,0,1445,1,0,0
2013,7,3,3,B6,14843,12478,1540,0,0,1937,-15,0,0
2013,7,3,3,B6,12478,10423,2025,13,0,2321,0,0,0
2013,7,3,3,B6,10721,12892,756,91,1,1106,80,1,0
2013,7,3,3,B6,12892,10721,1157,87,1,2023,105,1,0
2013,7,3,3,B6,10721,11697,800,16,1,1113,12,0,0
2013,7,3,3,B6,11697,10721,1159,17,1,1509,5,0,0
2013,7,3,3,B6,10721,14747,1615,0,0,1921,-4,0,0
2013,7,3,3,B6,14747,10299,2015,-2,0,2249,-22,0,0
2013,7,3,3,B6,12892,10721,800,-4,0,1625,4,0,0
2013,7,3,3,B6,10721,12954,1719,6,0,2034,-11,0,0
2013,7,3,3,B6,12954,10721,2125,-2,0,541,16,1,0
2013,7,4,4,B6,12478,10800,1800,123,1,2102,109,1,0
2013,7,4,4,B6,14027,12478,1640,28,1,1925,15,1,0
2013,7,4,4,B6,10721,14831,1640,138,1,2003,120,1,0
2013,7,4,4,B6,12478,15304,1430,,,1725,,1,1
2013,7,4,4,B6,15304,12478,1050,,,1329,,1,1
2013,7,4,4,B6,10721,14057,1844,74,1,2154,60,1,0
2013,7,4,4,B6,11697,14843,800,-3,0,1037,1,0,0
2013,7,4,4,B6,14843,11697,1125,-7,0,1405,-11,0,0
2013,7,4,4,B6,13204,14843,655,-1,0,940,7,0,0
2013,7,4,4,B6,14843,13204,1532,36,1,1833,62,1,0
2013,7,4,4,B6,13204,11278,1844,30,1,2058,29,1,0
2013,7,4,4,B6,12478,10792,630,-3,0,747,-9,0,0
2013,7,4,4,B6,10792,12478,823,-9,0,941,-12,0,0
2013,7,4,4,B6,12478,10721,1017,-5,0,1124,-9,0,0
2013,7,4,4,B6,10721,12478,1200,-3,0,1313,-16,0,0
2013,7,4,4,B6,12478,10721,1349,-1,0,1504,-6,0,0
2013,7,4,4,B6,10721,14122,1540,-1,0,1723,-10,0,0
2013,7,4,4,B6,14122,10721,1800,-9,0,1933,-19,0,0
2013,7,4,4,B6,10721,12478,2030,0,0,2153,-20,0,0
2013,7,4,4,B6,11278,13204,1000,22,1,1213,27,1,0
2013,7,4,4,B6,10721,10821,630,-5,0,759,-12,0,0
2013,7,4,4,B6,10821,10721,835,-15,0,958,-19,0,0
2013,7,4,4,B6,10721,14524,1055,-4,0,1233,-9,0,0
2013,7,4,4,B6,14524,10721,1310,-3,0,1441,-7,0,0
2013,7,19,5,DL,10299,10397,2011,21,1,705,-11,0,0
2013,7,19,5,DL,10397,12953,945,-1,0,1202,6,0,0
2013,7,19,5,DL,13487,14679,1130,-2,0,1316,-17,0,0
2013,7,19,5,DL,14679,13487,1400,6,0,1934,-3,0,0
2013,7,19,5,DL,10397,13851,1340,-2,0,1451,-19,0,0
2013,7,19,5,DL,13851,10397,1531,-6,0,1835,-3,0,0
2013,7,19,5,DL,10397,12451,1735,16,1,1850,20,1,0
2013,7,19,5,DL,10397,14683,1052,1,0,1223,-16,0,0
2013,7,19,5,DL,14683,10397,1314,-4,0,1640,-8,0,0
2013,7,19,5,DL,14679,10397,2250,-7,0,602,10,0,0
2013,7,19,5,DL,11433,13244,1210,6,0,1307,0,0,0
2013,7,19,5,DL,11292,12953,1553,31,1,2140,47,1,0
2013,7,19,5,DL,12889,12478,700,0,0,1455,3,0,0
2013,7,19,5,DL,13487,12953,1115,11,0,1459,-1,0,0
2013,7,19,5,DL,10397,15304,2045,-1,0,2212,-3,0,0
2013,7,19,5,DL,11697,12953,1325,45,1,1633,44,1,0
2013,7,19,5,DL,13487,10397,1730,0,0,2056,-6,0,0
2013,7,19,5,DL,10397,12264,1929,27,1,2126,29,1,0
2013,7,19,5,DL,10721,10397,1215,-2,0,1457,-4,0,0
2013,7,19,5,DL,10397,13851,840,41,1,952,18,1,0
2013,7,19,5,DL,13851,10397,1032,27,1,1336,28,1,0
2013,7,19,5,DL,10397,14492,1110,-3,0,1238,3,0,0
2013,7,19,5,DL,14492,10397,1330,-5,0,1500,1,0,0
2013,7,19,5,DL,11433,11697,1001,-4,0,1300,-13,0,0
2013,7,19,5,DL,11697,11433,1340,3,0,1648,0,0,0
2013,7,19,5,DL,11433,13204,1749,-1,0,2030,-1,0,0
2013,7,19,5,DL,12892,11433,915,-7,0,1644,-5,0,0
2013,7,19,5,DL,11193,14747,930,0,0,1115,-6,0,0
2013,7,19,5,DL,10529,11433,720,-1,0,917,-16,0,0
2013,7,19,5,DL,11193,11697,1145,-7,0,1409,-13,0,0
2013,7,19,5,DL,10397,11298,1637,5,0,1755,2,0,0
2013,7,19,5,DL,11298,10397,1835,-5,0,2140,4,0,0
2013,7,19,5,DL,10397,13930,2200,-5,0,2303,18,1,0
2013,7,19,5,DL,13244,11433,1700,-3,0,1959,-1,0,0
2013,7,19,5,DL,13487,13871,1506,-2,0,1614,-7,0,0
2013,7,19,5,DL,13871,13487,1700,-1,0,1810,3,0,0
2013,7,19,5,DL,13487,10397,910,23,1,1233,20,1,0
2013,7,19,5,DL,10397,11292,815,-4,0,925,-19,0,0
2013,7,19,5,DL,10397,11292,1355,1,0,1503,-10,0,0
2013,7,19,5,DL,13204,10397,930,11,0,1054,8,0,0
2013,7,19,5,DL,12953,13487,1439,0,0,1644,-17,0,0
2013,7,19,5,DL,12892,13244,145,0,0,733,17,1,0
2013,7,19,5,DL,11433,14107,1220,-2,0,1325,-19,0,0
2013,7,19,5,DL,14107,11433,1405,-5,0,2058,10,0,0
2013,7,19,5,DL,11433,10721,2145,30,1,2332,46,1,0
2013,7,19,5,DL,11433,14747,1959,-4,0,2156,-13,0,0
2013,7,19,5,DL,14747,11433,2320,0,0,629,-24,0,0
2013,7,19,5,DL,10397,10821,1450,1,0,1648,-12,0,0
2013,7,19,5,DL,10821,10397,1745,5,0,1943,26,1,0
2013,7,19,5,DL,10821,10397,900,58,1,1050,52,1,0
2013,7,19,5,DL,10397,11697,1225,2,0,1420,-3,0,0
2013,7,19,5,DL,11697,10397,1515,-2,0,1710,13,0,0
2013,7,19,5,DL,10397,11697,1100,0,0,1257,1,0,0
2013,7,19,5,DL,11697,10397,1400,-4,0,1556,-12,0,0
2013,7,19,5,DL,11433,10529,2145,93,1,2328,99,1,0
2013,7,19,5,DL,11433,13303,840,0,0,1139,-4,0,0
2013,7,19,5,DL,14869,12478,1716,9,0,2341,9,0,0
2013,7,19,5,DL,14057,14869,600,-7,0,848,-15,0,0
2013,7,19,5,DL,13487,13232,1500,23,1,1628,12,0,0
2013,7,19,5,DL,13232,13487,1705,10,0,1831,5,0,0
2013,7,19,5,DL,11193,12892,1600,8,0,1721,-5,0,0
2013,7,19,5,DL,10397,15016,1734,20,1,1817,5,0,0
2013,7,19,5,DL,15016,10397,1900,4,0,2131,2,0,0
2013,7,19,5,DL,10397,14869,2151,-6,0,2350,-22,0,0
2013,7,19,5,DL,10397,10423,2154,-1,0,2309,-3,0,0
2013,7,19,5,DL,10397,11278,1720,6,0,1911,6,0,0
2013,7,19,5,DL,11278,10397,1900,2,0,2052,8,0,0
2013,7,19,5,DL,14869,10721,1710,-3,0,2340,-10,0,0
2013,7,19,5,DL,11433,11298,845,-2,0,1029,-13,0,0
2013,7,19,5,DL,11298,11433,1109,-6,0,1449,-9,0,0
2013,7,19,5,DL,11433,12892,1959,49,1,2157,53,1,0
2013,7,19,5,DL,10397,10693,1905,30,1,1911,49,1,0
2013,7,19,5,DL,12953,10397,1000,-2,0,1235,-30,0,0
2013,7,19,5,DL,11433,12953,725,-3,0,913,-3,0,0
2013,7,19,5,DL,10397,13303,1615,0,0,1815,3,0,0
2013,7,19,5,DL,11433,14100,1020,-5,0,1159,-4,0,0
2013,7,19,5,DL,14100,11433,1235,-2,0,1417,-9,0,0
2013,7,19,5,DL,10397,14027,1155,10,0,1343,16,1,0
2013,7,19,5,DL,14027,10397,1430,14,0,1618,-3,0,0
2013,7,19,5,DL,12892,14747,1705,-6,0,1935,-2,0,0
2013,7,19,5,DL,12953,11697,1930,86,1,2239,68,1,0
2013,7,19,5,DL,10397,12892,1359,1,0,1539,-19,0,0
2013,7,19,5,DL,14869,14747,820,29,1,925,34,1,0
2013,7,19,5,DL,14747,14869,1005,36,1,1258,29,1,0
2013,7,19,5,DL,10397,10423,1054,29,1,1217,11,0,0
2013,7,19,5,DL,10423,10397,1315,3,0,1627,-7,0,0
2013,7,19,5,DL,14771,12478,630,-8,0,1501,-28,0,0
2013,7,19,5,DL,10397,13303,1455,-1,0,1701,-12,0,0
2013,7,19,5,DL,10397,13495,1347,3,0,1417,-1,0,0
2013,7,19,5,DL,13495,10397,1500,7,0,1729,-1,0,0
2013,7,19,5,DL,10397,12266,2145,-2,0,2251,-4,0,0
2013,7,19,5,DL,13487,11278,1300,246,1,1625,283,1,0
2013,7,19,5,DL,13487,13871,2200,51,1,2310,42,1,0
2013,7,19,5,DL,14771,10397,745,-5,0,1524,6,0,0
2013,7,19,5,DL,10397,10423,831,0,0,952,-7,0,0
2013,7,19,5,DL,10423,10397,1045,-5,0,1358,-1,0,0
2013,7,19,5,DL,11193,11292,941,-5,0,1027,17,1,0
2013,7,19,5,DL,10397,14683,1526,-4,0,1654,1,0,0
2013,7,19,5,DL,14683,10397,1745,-1,0,2108,2,0,0
2013,7,19,5,DL,15304,10397,625,-7,0,753,-12,0,0
2013,7,19,5,DL,10397,13303,1725,13,0,1925,13,0,0
2013,7,19,5,DL,10397,13342,1623,0,0,1728,-11,0,0
2013,7,19,5,DL,13342,10397,1808,29,1,2105,25,1,0
2013,7,19,5,DL,12953,15304,1110,0,0,1413,-32,0,0
2013,7,19,5,DL,15304,12953,1500,79,1,1747,96,1,0
2013,7,19,5,DL,13204,12953,1429,44,1,1714,66,1,0
2013,7,19,5,DL,10397,13930,1456,16,1,1603,3,0,0
2013,7,19,5,DL,13930,10397,1646,-1,0,1944,-10,0,0
2013,7,19,5,DL,12953,11697,700,-3,0,1009,-15,0,0
2013,7,19,5,DL,14771,10397,2240,-7,0,613,9,0,0
2013,7,19,5,DL,11193,10397,1600,3,0,1729,-5,0,0
2013,7,19,5,DL,14869,11433,1520,-5,0,2040,7,0,0
2013,7,19,5,DL,14869,12889,1507,63,1,1530,52,1,0
2013,7,19,5,DL,10397,14747,820,0,0,1041,-8,0,0
2013,7,19,5,DL,12953,13204,900,-6,0,1157,-11,0,0
2013,7,19,5,DL,10397,12953,1045,40,1,1301,47,1,0
2013,7,19,5,DL,13487,14679,2150,-5,0,2337,-13,0,0
2013,7,19,5,DL,12892,13244,700,-6,0,1249,0,0,0
2013,7,19,5,DL,11433,12266,1758,-7,0,1955,-18,0,0
2013,7,19,5,DL,11298,10397,545,-9,0,855,-7,0,0
2013,7,19,5,DL,10397,15304,950,0,0,1124,-5,0,0
2013,7,19,5,DL,15304,10397,1204,5,0,1335,9,0,0
2013,7,19,5,DL,11433,15304,845,0,0,1118,4,0,0
2013,7,19,5,DL,15304,11433,1158,23,1,1435,21,1,0
2013,7,19,5,DL,11433,10397,855,-5,0,1055,8,0,0
2013,7,19,5,DL,11193,14771,930,-3,0,1117,-19,0,0
